0,1,2,3,4,5,6,7,8,9
5.3042199875956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.886944546672601,0.9099202913862257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.172734281437068,2.8123816272545556,0.5682267025439982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.456402612007354,5.391751828505706,2.395792736723756,0.6016566300118588,0.0,0.0,0.0,0.0,0.0,0.0
9.477884564556424,3.8645554587966537,3.203615665888375,2.2780549915810235,0.7901124358014341,0.0,0.0,0.0,0.0,0.0
4.07035992055901,6.74659628169562,10.367986795828504,10.772481643595214,6.710110593798953,6.836070400252969,0.0,0.0,0.0,0.0
2.281709915574562,4.89599436515627,9.602921688619368,11.29860508504209,8.39022461611592,7.0446363171359065,10.663252681494754,0.0,0.0,0.0
3.801767590045041,1.8052570304283493,6.000295111031182,7.716733749720246,4.531126221923313,3.350399017872541,6.965423655330021,7.858839216911559,0.0,0.0
4.91781051266805,4.480436228212184,7.90940566658005,8.308979545602314,4.297174372503623,5.028931678801593,7.848438691780185,8.510540231982759,7.261085860428269,0.0
3.375866036604302,1.6663977111828865,4.879430128728974,6.022368322361396,4.464974704511494,3.357882273824967,5.244234763068107,6.511316835790081,5.717312002593232,5.261927175385022
