0,1,2,3,4,5,6,7,8,9
4.328634248719186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.496781307041714,0.9186085452950318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.652126871713161,2.4125531618425033,1.20688805086103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.895296217848674,4.209163841056157,2.030609494475438,1.113905799505861,0.0,0.0,0.0,0.0,0.0,0.0
8.702924249832064,1.852746315838423,2.562673002301616,2.361193445754579,1.47777704552112,0.0,0.0,0.0,0.0,0.0
4.709663710664305,7.5519317874565175,10.091556601507387,10.540204693740183,10.097763868277527,9.450225289724466,0.0,0.0,0.0,0.0
2.217807267859488,7.37675803212495,10.062726037777388,11.00585610421099,10.92166424626238,9.767777217290844,11.385650239257496,0.0,0.0,0.0
3.3721666920517652,3.6575308004897376,6.287648572421718,7.422373318998304,7.284522694470961,5.963839100351592,7.782808028624231,7.867965341699326,0.0,0.0
4.838217506518438,5.171516892722818,7.609981342241918,8.076672079744018,7.579649904276146,7.060699040451929,8.385648402319404,8.583132505802206,8.559599199221596,0.0
2.4803265776097065,3.200812915425959,4.763184828617192,5.725027618925223,5.4067781526964565,5.006536620091511,6.129810617153974,6.575162672422082,6.543218799323026,7.033665631860312
