0,1,2,3,4,5,6,7,8,9
5.625308583373839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.936553380695546,4.235894863459606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.65732149098404,7.738349665362443,5.914771800042267,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.709821172462393,8.963477360309065,9.688121471583525,5.96433200562585,0.0,0.0,0.0,0.0,0.0,0.0
10.531030415899332,3.517218540166677,7.872838187605489,3.989768657179211,3.3766474283042744,0.0,0.0,0.0,0.0,0.0
4.692685372634316,1.2823429106857027,3.3819423920113896,5.79650492689735,2.4585483461119986,3.249182724334975,0.0,0.0,0.0,0.0
1.9942317378466248,4.329011831586697,1.2023125268327415,4.979974333667498,5.3583611034766445,2.0921648697785793,7.223919561630265,0.0,0.0,0.0
4.189495728326642,2.5620128094595382,1.541295042752552,1.475638530344113,2.306250231688199,0.5943606025345751,3.4373606916058277,4.499053965720955,0.0,0.0
5.572939362943477,1.280483884262734,3.4572677352971466,3.4645766828391293,0.7581239511970832,2.7404761997393847,4.780950618698635,5.9109324948396145,4.759541444143771,0.0
2.956133879591471,2.6224358817834554,0.8760644315596617,1.618516383314808,2.4587499168182694,1.3452684231331173,2.8259426756755692,3.976421649097997,4.31264183703077,4.158786414680098
