0,1,2,3,4,5,6,7,8,9
10.250094079959759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.628191492809773,9.62829446925673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.546367426175028,7.546468597639386,7.546512559146271,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.395241937118664,5.395346141333995,5.395395352973762,5.395411405705008,0.0,0.0,0.0,0.0,0.0,0.0
7.499161700442055,7.499261254307077,7.499310856385303,7.49932297889778,7.499282486749422,0.0,0.0,0.0,0.0,0.0
14.302909000179062,14.30301145277347,14.3030617343809,14.303073978523178,14.303034058303872,14.303018999256157,0.0,0.0,0.0,0.0
14.82896364377071,14.829067436267819,14.829115763592181,14.829132975812367,14.82909463020752,14.82907610209396,14.8291233675114,0.0,0.0,0.0
12.033877877357344,12.03398077823436,12.03402856802929,12.034045939883418,12.034006343796634,12.033988823717936,12.03403638387858,12.03404853659836,0.0,0.0
12.442387888788907,12.442490127962614,12.442540235612467,12.442553304816133,12.442513420701738,12.442499059116223,12.442544910811456,12.442556362786648,12.442547385043607,0.0
10.881732771168252,10.881838870803334,10.881886742766392,10.881904346240496,10.881868521107727,10.881849517736981,10.881894563708087,10.881907638360868,10.881901180742716,10.881907971183127
