0,1,2,3,4,5,6,7,8,9
10.248656277986845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.626763440181925,9.627590006762592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.544915011951449,7.545788460070194,7.546033412237017,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.39380662367661,5.394646573341859,5.394933424808319,5.395038595862284,0.0,0.0,0.0,0.0,0.0,0.0
7.497809081756543,7.498575225327616,7.498873688769303,7.498963842026138,7.498942135381058,0.0,0.0,0.0,0.0,0.0
14.301528478946599,14.302319544310482,14.30262358065455,14.302711479596569,14.302694273559938,14.302559272924556,0.0,0.0,0.0,0.0
14.827525210865254,14.828367124271242,14.828651432134876,14.828761606100931,14.82874950599524,14.828604882359931,14.828812761951847,0.0,0.0,0.0
12.032442783924756,12.033279437657182,12.033563673364785,12.03367596593245,12.033660217786268,12.033519044481457,12.033725975334033,12.033740492777957,0.0,0.0
12.440999162858848,12.441794361485698,12.442095149677545,12.442188127895264,12.44217090665828,12.44203998382901,12.442234844810658,12.442257224864093,12.442269863703991,0.0
10.880275660024173,10.881157023987837,10.881422208048308,10.881532504688725,10.8815260870608,10.881387697474318,10.881584367429586,10.881604743106127,10.881637439289587,10.88170660166337
