0,1,2,3,4,5,6,7,8,9
10.249964769925054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.628065132838595,9.628091021125837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.546252099310169,7.546278353231125,7.5463094441326435,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.39511421328937,5.395142508852952,5.3952015130661115,5.395335527791766,0.0,0.0,0.0,0.0,0.0,0.0
7.499033342855461,7.499057892390671,7.499129006395711,7.499251503434506,7.499228276904049,0.0,0.0,0.0,0.0,0.0
14.302780508011306,14.302806579813133,14.302877112736958,14.303001826074059,14.302979132406097,14.302971138519966,0.0,0.0,0.0,0.0
14.828839224368762,14.828865565904707,14.828918625875097,14.829056808613927,14.829037152842,14.829025658058905,14.829094237047533,0.0,0.0,0.0
12.033754733799388,12.03377954806755,12.033830404797257,12.033970032883406,12.033949262757869,12.033938409933281,12.034007318494371,12.03401398197673,0.0,0.0
12.442258378691212,12.442285304820423,12.442353778160166,12.44248021268573,12.442458210271797,12.442450539501367,12.442516414526084,12.442522624589111,12.442529819679814,0.0
10.88160765180235,10.881639200899214,10.881693768452484,10.881827974332435,10.881810625710067,10.881798747541104,10.881865302413953,10.881874334376725,10.881883586266653,10.881890118323138
