0,1,2,3,4,5,6,7,8,9
7.555257797401187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.701390325255803,1.1571983059234041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.173544738482097,2.4854998105594044,0.9146493022804913,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.24274680108252,5.266505356570103,2.1366619177096946,0.47704689684443624,0.0,0.0,0.0,0.0,0.0,0.0
11.899349550776186,4.063889530756448,3.0701922992588577,2.190650836965129,0.49696129916037535,0.0,0.0,0.0,0.0,0.0
4.997054784891423,6.624598157679244,10.73525702756907,10.905600815331917,7.352813170121552,4.9234583263902625,0.0,0.0,0.0,0.0
2.389742177397336,4.351096760826913,10.102970954095541,11.554209674710354,10.46439545755297,5.356268669538776,8.765041937253404,0.0,0.0,0.0
5.068757026346593,1.9596525433016214,6.48752944678099,7.999745827198029,6.135266443149038,2.0105345675597817,4.884127581836688,6.21615317418287,0.0,0.0
6.1247716586861705,4.9179434670806454,8.273412740359687,8.47891357204228,5.0477517261484905,3.6331053729313605,5.94682396093223,7.083111305748957,4.842724954806429,0.0
4.596269815732156,1.7295560950197413,5.167381098338918,5.869042833474217,4.8386884742998095,2.738791651381017,3.771932119114365,5.001786238577625,4.723014658244081,2.6520541050002246
