0,1,2,3,4,5,6,7,8,9
5.982637785908417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8582978597439395,6.355250749757994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.720562222314717,9.802373207602733,5.766285671758145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.180114030436583,11.781083702139025,9.802977179335679,3.131558441001768,0.0,0.0,0.0,0.0,0.0,0.0
9.619713210269047,8.522816443009141,8.583158875677423,2.6795181647897954,1.3142488053696861,0.0,0.0,0.0,0.0,0.0
3.3235977467775215,1.6540980804840266,4.801517749475619,9.027472771770437,5.940861554482481,7.740096881145424,0.0,0.0,0.0,0.0
1.8334140954054483,1.280463876147478,2.09938463604632,8.620086837741813,8.075288691956052,7.076267127324029,10.818526295956362,0.0,0.0,0.0
4.214734504221064,2.8829016136995276,2.624515018029737,4.81773428217763,4.131114835180091,3.4625499906736756,7.126352919077782,7.500074665268316,0.0,0.0
4.595391291600114,2.58384896651479,5.508362402561079,6.550801919863932,3.494086239240036,5.418285859365761,7.970384264146491,8.202463306742702,8.19436523695834,0.0
4.171014379658291,3.5449569217666963,1.4478950725821884,3.876163563539137,3.3520313961891377,3.124352973323041,5.2374450925847915,6.271115184264148,6.1237004967933055,5.903921848447551
