1554076800000,0.30889000,0.31080000,0.30739000,0.31017000,7323685.20000000,1554091199999,2266957.88655000,8029,3295716.50000000,1020524.75575700,0
1554091200000,0.31010000,0.31455000,0.31006000,0.31196000,8475536.00000000,1554105599999,2647092.30390900,9041,4395421.80000000,1372900.77381700,0
1554105600000,0.31196000,0.31230000,0.31084000,0.31193000,5728278.60000000,1554119999999,1784893.80153800,6684,3086286.20000000,961742.23888900,0
1554120000000,0.31198000,0.31400000,0.31065000,0.31164000,11547017.20000000,1554134399999,3606227.70230700,9050,5143702.40000000,1606699.43804100,0
1554134400000,0.31164000,0.31309000,0.31099000,0.31288000,5246834.20000000,1554148799999,1637918.55076200,6462,2876129.30000000,897968.94803900,0
1554148800000,0.31288000,0.31419000,0.31197000,0.31248000,5252069.40000000,1554163199999,1644420.73324300,5843,2699093.00000000,845141.88281100,0
1554163200000,0.31249000,0.31980000,0.31150000,0.31887000,18439251.80000000,1554177599999,5819776.28054600,14479,10518364.50000000,3323297.05871700,0
1554177600000,0.31890000,0.33164000,0.31344000,0.32895000,74964226.90000000,1554191999999,24284561.37234500,54355,41087345.70000000,13318540.92015500,0
1554192000000,0.32896000,0.33300000,0.32688000,0.32834000,30824677.60000000,1554206399999,10174051.52329500,24860,15564522.50000000,5137724.99445400,0
1554206400000,0.32844000,0.34699000,0.32830000,0.33600000,65573406.30000000,1554220799999,22078923.53848300,38377,35723956.20000000,12021554.72125000,0
1554220800000,0.33606000,0.34971000,0.33263000,0.34637000,29989356.60000000,1554235199999,10207718.95670900,24250,16420285.90000000,5587623.13321000,0
1554235200000,0.34636000,0.35571000,0.34190000,0.35050000,35034137.60000000,1554249599999,12188383.10891500,27937,18241276.70000000,6349441.41478600,0
1554249600000,0.35050000,0.37050000,0.35050000,0.36193000,68787318.60000000,1554263999999,24879389.37438800,51924,36747390.10000000,13291492.29183600,0
1554264000000,0.36191000,0.36199000,0.33400000,0.35006000,49511259.60000000,1554278399999,17279997.74398900,39848,24563883.20000000,8578295.78440400,0
1554278400000,0.35007000,0.35229000,0.34522000,0.35069000,17789334.10000000,1554292799999,6206125.44239700,19012,9204697.70000000,3210681.84412300,0
1554292800000,0.35062000,0.36433000,0.35040000,0.35645000,51874926.90000000,1554307199999,18591566.69459700,34817,22456667.10000000,8028291.98762600,0
1554307200000,0.35640000,0.36859000,0.35638000,0.36501000,52834343.00000000,1554321599999,19149745.42709200,38426,29647797.50000000,10742043.97978000,0
1554321600000,0.36518000,0.37000000,0.32354000,0.34022000,77088750.80000000,1554335999999,26939345.10344800,58336,36440151.60000000,12783366.52207200,0
1554336000000,0.34022000,0.34669000,0.33336000,0.33795000,34470546.90000000,1554350399999,11738285.78792600,34502,16676003.00000000,5681305.40316900,0
1554350400000,0.33782000,0.34636000,0.33619000,0.34208000,18284053.10000000,1554364799999,6266403.21435900,20595,9563370.40000000,3278478.05932200,0
1554364800000,0.34227000,0.34356000,0.33433000,0.33764000,18929844.50000000,1554379199999,6416244.16801300,19035,8914491.80000000,3021251.68979900,0
1554379200000,0.33758000,0.33952000,0.33180000,0.33650000,19122525.20000000,1554393599999,6435031.51711600,16797,8900437.80000000,2995382.12463500,0
1554393600000,0.33647000,0.33679000,0.32500000,0.32627000,35500989.60000000,1554407999999,11672249.98928400,26048,14837054.90000000,4882295.87023300,0
1554408000000,0.32615000,0.33303000,0.32500000,0.32996000,15738023.10000000,1554422399999,5186606.02522800,17316,7828148.00000000,2581320.28812400,0
1554422400000,0.32996000,0.34330000,0.32994000,0.33902000,14583071.10000000,1554436799999,4864780.37381200,15280,7570556.10000000,2527896.43433400,0
1554436800000,0.33901000,0.37999000,0.33861000,0.35840000,139550001.00000000,1554451199999,50988460.18291000,93324,71097398.10000000,25966051.34891500,0
1554451200000,0.35838000,0.37250000,0.35800000,0.36359000,41929448.60000000,1554465599999,15321846.87312400,35201,20690767.40000000,7562998.90486400,0
1554465600000,0.36368000,0.36537000,0.35550000,0.35990000,39118233.40000000,1554479999999,14094459.20236600,32608,19308225.90000000,6961310.75551900,0
1554480000000,0.35982000,0.36700000,0.35650000,0.35948000,26150425.30000000,1554494399999,9473788.04117200,23850,12390108.00000000,4491168.14244200,0
1554494400000,0.35943000,0.36450000,0.35760000,0.36130000,16310856.10000000,1554508799999,5878557.99203300,15995,8350116.70000000,3009244.96477500,0
1554508800000,0.36118000,0.36135000,0.35701000,0.35847000,14462603.30000000,1554523199999,5189961.37091600,14850,7392706.40000000,2653140.94763200,0
1554523200000,0.35852000,0.36042000,0.34830000,0.35265000,24670334.60000000,1554537599999,8763497.79690000,19305,11230867.70000000,3990211.35398000,0
1554537600000,0.35268000,0.35497000,0.34610000,0.35232000,18839062.60000000,1554551999999,6602212.18968500,16568,9673345.90000000,3391583.28244200,0
1554552000000,0.35225000,0.35920000,0.35065000,0.35830000,16926603.40000000,1554566399999,6001354.85805000,16365,8756229.00000000,3105611.48959700,0
1554566400000,0.35852000,0.36224000,0.35500000,0.35931000,29373847.40000000,1554580799999,10506453.94179800,25080,14764124.00000000,5282413.84912100,0
1554580800000,0.35920000,0.36100000,0.34879000,0.35264000,23060783.10000000,1554595199999,8169801.56425300,20652,11154680.80000000,3954844.89627900,0
1554595200000,0.35267000,0.36700000,0.35041000,0.36058000,23525047.10000000,1554609599999,8473120.68617100,22243,12814075.70000000,4616602.77908500,0
1554609600000,0.36057000,0.36232000,0.35500000,0.35930000,14405111.30000000,1554623999999,5176063.83132400,14736,6722475.30000000,2416335.73842900,0
1554624000000,0.35930000,0.36600000,0.35700000,0.35890000,18830654.40000000,1554638399999,6790356.85359100,17503,10083406.10000000,3637594.30802800,0
1554638400000,0.35890000,0.36240000,0.35510000,0.35639000,14410491.50000000,1554652799999,5172720.69475400,12746,7352548.10000000,2640546.74046200,0
1554652800000,0.35639000,0.35934000,0.35191000,0.35762000,13863898.00000000,1554667199999,4930621.59283900,13145,6544501.90000000,2327778.61568600,0
1554667200000,0.35765000,0.36410000,0.35645000,0.36120000,25097794.60000000,1554681599999,9054525.92899300,19529,10772173.10000000,3883767.64321500,0
1554681600000,0.36149000,0.37012000,0.35650000,0.35659000,36050939.40000000,1554695999999,13105470.10477600,29025,17653435.40000000,6423270.85271300,0
1554696000000,0.35651000,0.36019000,0.35333000,0.35565000,19478540.60000000,1554710399999,6959959.64162000,18024,7771904.70000000,2777839.53501200,0
1554710400000,0.35580000,0.35599000,0.34365000,0.34520000,27246423.10000000,1554724799999,9551106.23621300,23023,12889815.20000000,4517576.78017800,0
