,Open,High,Low,Close,,,,,,,,Timestamp
1.56E+12,0.33152,0.33241,0.32717,0.3288,8597137.8,1.56E+12,2832532.407,10666,4203664.4,1385092.911,0,2019/7/14 12:00
1.56E+12,0.32882,0.33056,0.3124,0.31631,33392579,1.56E+12,10636916.79,29584,15393548.6,4901658.775,0,2019/7/14 16:00
1.56E+12,0.3161,0.31724,0.2992,0.30483,29550947.3,1.56E+12,9161017.628,28206,12860128.9,3997695.473,0,2019/7/14 20:00
1.56E+12,0.30474,0.31683,0.3024,0.31225,33580861.9,1.56E+12,10442330.16,31613,17238053.2,5359965.535,0,2019/7/15 0:00
1.56E+12,0.31205,0.31769,0.3001,0.30366,19717327,1.56E+12,6122543.803,21835,9469358.5,2940309.375,0,2019/7/15 4:00
1.56E+12,0.30366,0.31725,0.29474,0.3119,46376029,1.56E+12,14067995.75,43369,22409717.4,6808912.519,0,2019/7/15 8:00
1.56E+12,0.3119,0.3159,0.30684,0.31316,20959656.7,1.56E+12,6536118.044,22766,10525901.2,3282686.762,0,2019/7/15 12:00
1.56E+12,0.31317,0.315,0.30684,0.31306,17298973.7,1.56E+12,5395946.245,18526,8975773.4,2801398.944,0,2019/7/15 16:00
1.56E+12,0.31307,0.321,0.30697,0.31922,31097186.1,1.56E+12,9791325.267,27572,15812796.5,4978429.436,0,2019/7/15 20:00
1.56E+12,0.31922,0.32376,0.31125,0.31475,30019257.5,1.56E+12,9514994.189,29339,15005358.4,4756791.509,0,2019/7/16 0:00
1.56E+12,0.31476,0.31727,0.31176,0.31287,14879996.6,1.56E+12,4675765.819,17845,7042179.6,2212725.276,0,2019/7/16 4:00
1.56E+12,0.31287,0.32032,0.31048,0.31253,15428863.3,1.56E+12,4866968.282,18079,8405734,2652224.507,0,2019/7/16 8:00
1.56E+12,0.31253,0.31424,0.30652,0.31071,12710550.8,1.56E+12,3955728.018,17349,6339225.4,1973115.828,0,2019/7/16 12:00
1.56E+12,0.31052,0.3132,0.30937,0.31148,10974905.8,1.56E+12,3419310.155,14574,6125281.2,1908284.446,0,2019/7/16 16:00
1.56E+12,0.31147,0.31159,0.30401,0.30865,19846755.2,1.56E+12,6100373.887,21474,9981011.8,3068275.37,0,2019/7/16 20:00
1.56E+12,0.3087,0.31025,0.286,0.30854,63856897.3,1.56E+12,18920436.57,56297,30031109.5,8902945.979,0,2019/7/17 0:00
1.56E+12,0.30853,0.309,0.28958,0.29543,39949457.9,1.56E+12,11956427.89,34480,19758029.7,5913637.878,0,2019/7/17 4:00
1.56E+12,0.29545,0.29901,0.29264,0.29777,20229451.9,1.56E+12,5993248.788,22236,10643070.2,3152480.164,0,2019/7/17 8:00
1.56E+12,0.29771,0.30363,0.29629,0.30003,16054400,1.56E+12,4801788.746,20220,8197163,2451908.832,0,2019/7/17 12:00
1.56E+12,0.30016,0.30152,0.29462,0.29914,24695472.5,1.56E+12,7373185.498,25610,12222487.8,3648958.207,0,2019/7/17 16:00
1.56E+12,0.29909,0.315,0.29716,0.31252,40736188.4,1.56E+12,12528027.01,38541,21859877.3,6723822.562,0,2019/7/17 20:00
1.56E+12,0.31243,0.32365,0.31172,0.31337,38665180.3,1.56E+12,12300253.47,39407,20491607.2,6523216.07,0,2019/7/18 0:00
1.56E+12,0.31347,0.3195,0.30667,0.31032,19236814.5,1.56E+12,6017065.327,21495,9533708.8,2983489.605,0,2019/7/18 4:00
1.56E+12,0.31032,0.31441,0.30679,0.31213,13556794.4,1.56E+12,4217734.566,17855,7128928.3,2217443.862,0,2019/7/18 8:00
1.56E+12,0.31209,0.31788,0.31002,0.31367,14891186.4,1.56E+12,4684196.052,18553,7870685.5,2475928.007,0,2019/7/18 12:00
1.56E+12,0.31364,0.31919,0.31091,0.31555,16644154.7,1.56E+12,5242218.256,18577,8708134.1,2742754.908,0,2019/7/18 16:00
1.56E+12,0.31558,0.327,0.30257,0.32501,47090662.3,1.56E+12,14766006.5,40816,24521716,7695095.364,0,2019/7/18 20:00
1.56E+12,0.32502,0.32622,0.3173,0.31965,28155682.6,1.56E+12,9054936.277,26702,15135110,4868717.43,0,2019/7/19 0:00
1.56E+12,0.31965,0.32489,0.31921,0.32035,9563923.2,1.56E+12,3069656.434,14497,5426961.7,1741865.088,0,2019/7/19 4:00
1.56E+12,0.32035,0.32215,0.31713,0.31882,11119889,1.56E+12,3553088.761,14197,5885612.2,1880769.416,0,2019/7/19 8:00
1.56E+12,0.31878,0.3205,0.3154,0.31827,9525584.5,1.56E+12,3024948.318,13406,4778846.2,1517785.645,0,2019/7/19 12:00
1.56E+12,0.31827,0.32125,0.31101,0.31322,14173879.2,1.56E+12,4458096.639,17645,7232111.1,2275163.038,0,2019/7/19 16:00
1.56E+12,0.31323,0.31857,0.30959,0.31577,16661933.6,1.56E+12,5228634.634,20487,8829170.2,2771744.509,0,2019/7/19 20:00
1.56E+12,0.31577,0.31969,0.31318,0.31577,9237865.5,1.56E+12,2924320.391,13833,5037419.3,1594766.753,0,2019/7/20 0:00
1.56E+12,0.31576,0.32033,0.31526,0.3188,7963261.4,1.56E+12,2534203.134,11174,4449797.4,1416395.044,0,2019/7/20 4:00
1.56E+12,0.3187,0.333,0.31818,0.32789,20658214.7,1.56E+12,6709741.17,19737,11040376.1,3582713.337,0,2019/7/20 8:00
1.56E+12,0.32794,0.33199,0.32648,0.32678,12378235.6,1.56E+12,4071124.555,12672,6989656.5,2299282.787,0,2019/7/20 12:00
1.56E+12,0.32677,0.32832,0.3235,0.32718,9306041,1.56E+12,3034482.797,11640,4866370.1,1586698.583,0,2019/7/20 16:00
1.56E+12,0.32714,0.3311,0.32575,0.33105,9025825.8,1.56E+12,2960746.325,12362,4700571.7,1542390.359,0,2019/7/20 20:00
1.56E+12,0.33094,0.33782,0.32867,0.33548,16960405.6,1.56E+12,5673176.804,18568,9391158.9,3142319.561,0,2019/7/21 0:00
1.56E+12,0.33551,0.34094,0.33144,0.33279,15672180.7,1.56E+12,5280263.909,15612,7870218.7,2653815.516,0,2019/7/21 4:00
1.56E+12,0.33269,0.33501,0.3263,0.32799,10898446.6,1.56E+12,3611960.802,12585,5563936.7,1845071.569,0,2019/7/21 8:00
1.56E+12,0.328,0.33082,0.32635,0.32917,7039695.2,1.56E+12,2318089.749,10147,3694469.9,1216519.625,0,2019/7/21 12:00
1.56E+12,0.32916,0.33235,0.32581,0.32886,10181347.2,1.56E+12,3351875.319,12137,5099054.9,1678929.988,0,2019/7/21 16:00
1.56E+12,0.32888,0.32929,0.32214,0.3245,13494185.4,1.56E+12,4385598.368,14663,6595896.6,2144093.802,0,2019/7/21 20:00
1.56E+12,0.32449,0.32965,0.32053,0.32526,13744075.4,1.56E+12,4462948.635,14750,6611069,2146526.236,0,2019/7/22 0:00
1.56E+12,0.32518,0.33196,0.32406,0.33075,8682508.4,1.56E+12,2854885.58,11575,4711945.5,1549789.859,0,2019/7/22 4:00
1.56E+12,0.33059,0.33259,0.3274,0.32936,8199571.7,1.56E+12,2701017.435,9721,4430802.3,1459801.532,0,2019/7/22 8:00
1.56E+12,0.32936,0.33033,0.32792,0.32827,6326739.5,1.56E+12,2083036.953,9764,3397079.6,1118676.033,0,2019/7/22 12:00
1.56E+12,0.32827,0.329,0.3214,0.32609,11145039.5,1.56E+12,3625128.379,12161,5337464,1736727.762,0,2019/7/22 16:00
1.56E+12,0.32608,0.32639,0.3157,0.3163,17209115,1.56E+12,5504893.002,15780,7788446.8,2493278.311,0,2019/7/22 20:00
1.56E+12,0.31617,0.32387,0.31586,0.31796,14844348.3,1.56E+12,4739891.278,14897,7486386.6,2390455.677,0,2019/7/23 0:00
1.56E+12,0.31796,0.32325,0.31701,0.32111,6668458.5,1.56E+12,2140412.346,11011,3209048.9,1029988.676,0,2019/7/23 4:00
1.56E+12,0.32135,0.32135,0.3168,0.31858,7459192.5,1.56E+12,2376138.798,9998,3554153.1,1131855.693,0,2019/7/23 8:00
1.56E+12,0.31858,0.31955,0.3115,0.31392,11936157.7,1.56E+12,3762073.751,13551,5862428.6,1847691.389,0,2019/7/23 12:00
1.56E+12,0.31391,0.315,0.30883,0.31344,13573368.1,1.56E+12,4235912.024,14200,7386831.3,2305779.001,0,2019/7/23 16:00
1.56E+12,0.31348,0.31389,0.30775,0.30799,11480622.5,1.56E+12,3563257.834,13789,5200280,1614088.652,0,2019/7/23 20:00
1.56E+12,0.30815,0.3149,0.30572,0.31447,10925764,1.56E+12,3393822.465,14086,5881689,1827304.832,0,2019/7/24 0:00
1.56E+12,0.31447,0.31648,0.30711,0.30891,8530755.3,1.56E+12,2658989.919,11203,4324967.4,1349080.353,0,2019/7/24 4:00
1.56E+12,0.30877,0.309,0.30251,0.30617,13975253.8,1.56E+12,4279561.337,15243,6601926.9,2021985.043,0,2019/7/24 8:00
1.56E+12,0.30604,0.30784,0.30443,0.30685,8994886.2,1.56E+12,2755832.917,11200,4126488.6,1264402.817,0,2019/7/24 12:00
1.56E+12,0.3069,0.31133,0.3061,0.3085,9099682.8,1.56E+12,2809262.675,11163,4577148.6,1413131.767,0,2019/7/24 16:00
1.56E+12,0.3085,0.31905,0.30802,0.31788,14938861.3,1.56E+12,4685523.318,15555,8164812.4,2561167.778,0,2019/7/24 20:00
1.56E+12,0.31797,0.31818,0.30977,0.31335,13663664.7,1.56E+12,4273666.932,14927,6622438.3,2071317.139,0,2019/7/25 0:00
1.56E+12,0.31334,0.318,0.31217,0.31548,7067559,1.56E+12,2227433.614,10751,3673443.2,1158063.472,0,2019/7/25 4:00
1.56E+12,0.31547,0.323,0.31474,0.31849,12486743.7,1.56E+12,3995369.389,14331,7166165.8,2293082.39,0,2019/7/25 8:00
1.56E+12,0.31849,0.3191,0.316,0.31689,7241158,1.56E+12,2299293.081,10995,3737105.2,1186747.809,0,2019/7/25 12:00
1.56E+12,0.31695,0.31956,0.31627,0.31905,8135603.6,1.56E+12,2587605.077,10464,3907046.2,1242615.527,0,2019/7/25 16:00
1.56E+12,0.31899,0.32085,0.31364,0.31585,13859565.1,1.56E+12,4388062.613,13732,6950405.1,2200173.502,0,2019/7/25 20:00
1.56E+12,0.31585,0.31724,0.31117,0.31308,8832666.5,1.56E+12,2779803.578,10617,4174567.8,1314246.031,0,2019/7/26 0:00
1.56E+12,0.31293,0.315,0.31154,0.31335,4337054.8,1.56E+12,1358650.301,6315,2198869.4,688798.5419,0,2019/7/26 4:00
1.56E+12,0.31332,0.31347,0.307,0.30926,9951906,1.56E+12,3081280.484,11424,4662877.8,1443330.019,0,2019/7/26 8:00
1.56E+12,0.30926,0.31338,0.30726,0.31241,7249263.6,1.56E+12,2249226.396,8878,3656507.6,1134884.166,0,2019/7/26 12:00
1.56E+12,0.31235,0.318,0.31186,0.3161,8727543,1.56E+12,2747533.176,9569,4550076.1,1432156.87,0,2019/7/26 16:00
1.56E+12,0.31603,0.31696,0.31404,0.31649,7784433.6,1.56E+12,2456052.954,10415,4379350.3,1381883.992,0,2019/7/26 20:00
1.56E+12,0.31634,0.32514,0.31536,0.32311,15323084.4,1.56E+12,4923417.05,15280,8338432.4,2679519.181,0,2019/7/27 0:00
1.56E+12,0.32315,0.32458,0.3204,0.32303,5993353.2,1.56E+12,1932563.613,7280,3087504.3,995585.3817,0,2019/7/27 4:00
1.56E+12,0.32303,0.32621,0.3214,0.32204,9909103.3,1.56E+12,3209476.954,12289,5496687.9,1780510.963,0,2019/7/27 8:00
1.56E+12,0.32205,0.32258,0.31757,0.31932,7523532.3,1.56E+12,2407613.492,9515,3548430,1135604.03,0,2019/7/27 12:00
1.56E+12,0.31946,0.32003,0.3067,0.30958,20873554.5,1.56E+12,6497843.489,18487,8559965.3,2663654.335,0,2019/7/27 16:00
1.56E+12,0.30941,0.31138,0.3054,0.30903,13112187.5,1.56E+12,4048511.436,15745,5984351.4,1847945.795,0,2019/7/27 20:00
1.56E+12,0.30902,0.31153,0.30765,0.30875,5482249.6,1.56E+12,1695780.891,8833,2830839.9,875719.6125,0,2019/7/28 0:00
1.56E+12,0.3087,0.31244,0.30826,0.30965,7156110.3,1.56E+12,2218549.995,10726,3785535.3,1173547.909,0,2019/7/28 4:00
1.56E+12,0.30966,0.31095,0.30802,0.31006,4494230.1,1.56E+12,1391996.899,7788,2472085.2,765731.3429,0,2019/7/28 8:00
1.56E+12,0.31006,0.31277,0.31002,0.31068,4711796.8,1.56E+12,1467201.265,7616,2623970,817112.4677,0,2019/7/28 12:00
1.56E+12,0.31069,0.31162,0.30584,0.31112,5681653.4,1.56E+12,1755181.31,8022,2924844.1,904177.4567,0,2019/7/28 16:00
1.56E+12,0.3112,0.31147,0.3086,0.30969,3881931.8,1.56E+12,1201867.511,6018,1907304.6,590678.5488,0,2019/7/28 20:00
1.56E+12,0.30969,0.31048,0.30767,0.30943,4048296.2,1.56E+12,1251415.416,6243,2207379.8,682510.0895,0,2019/7/29 0:00
1.56E+12,0.30955,0.31478,0.3,0.31218,19974549.4,1.56E+12,6137793.792,18701,9503763.8,2923661.376,0,2019/7/29 4:00
1.56E+12,0.31217,0.31478,0.31014,0.31204,7632383.3,1.56E+12,2383364.488,10040,4053527.8,1265908.691,0,2019/7/29 8:00
1.56E+12,0.31204,0.3127,0.30988,0.31174,4184571.7,1.56E+12,1302118.796,7086,2236392.4,695855.2678,0,2019/7/29 12:00
1.56E+12,0.31167,0.3118,0.3068,0.30821,6284138.2,1.56E+12,1942172.921,10139,3095225.1,956566.8482,0,2019/7/29 16:00
1.56E+12,0.30819,0.31177,0.30778,0.30883,7310255.4,1.56E+12,2266547.463,8653,4152891.7,1287998.909,0,2019/7/29 20:00
1.56E+12,0.30891,0.3125,0.306,0.30952,9887158.5,1.56E+12,3062974.33,11611,5187589.5,1607748.837,0,2019/7/30 0:00
1.56E+12,0.30951,0.31122,0.30923,0.31004,3878491.9,1.56E+12,1203411.274,7021,1985251.9,616021.4417,0,2019/7/30 4:00
1.56E+12,0.31004,0.31107,0.30665,0.30799,6258060.6,1.56E+12,1933021.189,8572,3212528.3,992696.9119,0,2019/7/30 8:00
1.56E+12,0.30813,0.31135,0.30771,0.30974,6130287.1,1.56E+12,1895683.688,7795,3276115.3,1013077.447,0,2019/7/30 12:00
1.56E+12,0.30978,0.31997,0.30904,0.31709,14753885.1,1.56E+12,4642725.115,13576,7505963.2,2360771.292,0,2019/7/30 16:00
1.56E+12,0.31692,0.32126,0.31478,0.31848,11315177.6,1.56E+12,3596144.4,12775,5773907.8,1835508.314,0,2019/7/30 20:00
1.56E+12,0.31851,0.32213,0.31765,0.31884,9324540.6,1.56E+12,2977977.165,10407,4724367.9,1509153.334,0,2019/7/31 0:00
1.56E+12,0.31879,0.31924,0.31614,0.31823,4558213.1,1.56E+12,1448276.557,6815,2182887.1,693769.219,0,2019/7/31 4:00
1.56E+12,0.31811,0.32079,0.31658,0.31816,7107639,1.56E+12,2267916.198,9841,3966138.5,1265502.095,0,2019/7/31 8:00
1.56E+12,0.31818,0.32059,0.31667,0.31904,5999560.7,1.56E+12,1914634.916,8440,3003268.4,958593.6874,0,2019/7/31 12:00
1.56E+12,0.31903,0.3204,0.31808,0.31989,4651399.2,1.56E+12,1485636.35,6718,2560134.5,817840.0795,0,2019/7/31 16:00
1.56E+12,0.31989,0.32348,0.31826,0.31993,14714581.6,1.56E+12,4717387.556,15155,6980290.5,2238006.789,0,2019/7/31 20:00
1.56E+12,0.31993,0.3203,0.3151,0.31567,9845748.4,1.56E+12,3122520.383,11787,4656551.8,1477339.048,0,2019/8/1 0:00
1.56E+12,0.31567,0.3199,0.31527,0.31959,6629519.6,1.56E+12,2103057.024,8796,3241373.8,1028495.628,0,2019/8/1 4:00
1.56E+12,0.3195,0.3199,0.3151,0.31572,7059882.6,1.56E+12,2238969.295,10002,3468886.8,1100340.389,0,2019/8/1 8:00
1.56E+12,0.31572,0.31625,0.313,0.31465,6477916.5,1.56E+12,2037639.846,8998,3013791.1,948121.8541,0,2019/8/1 12:00
1.56E+12,0.31465,0.31475,0.3114,0.31231,6909727.2,1.56E+12,2161313.37,9294,3021147.2,945103.0304,0,2019/8/1 16:00
1.56E+12,0.31234,0.31398,0.31166,0.31304,7352309.1,1.56E+12,2300824.831,8968,3508509,1097922.054,0,2019/8/1 20:00
1.56E+12,0.3131,0.31461,0.31217,0.3132,7858191.5,1.56E+12,2463163.554,10166,4351568.5,1364255.438,0,2019/8/2 0:00
1.56E+12,0.3132,0.31731,0.31196,0.31575,10368820.6,1.56E+12,3263954.46,10778,5419693.6,1705950.806,0,2019/8/2 4:00
1.56E+12,0.31554,0.316,0.31329,0.31448,4691629.1,1.56E+12,1476498.031,6941,2350012.4,739584.4581,0,2019/8/2 8:00
1.56E+12,0.31451,0.31785,0.31409,0.31674,6625836.5,1.56E+12,2091597.262,8467,3567884.1,1126039.563,0,2019/8/2 12:00
1.56E+12,0.31663,0.3168,0.314,0.31508,6087861.5,1.56E+12,1920741.502,7593,2961756.6,934561.7746,0,2019/8/2 16:00
1.56E+12,0.31508,0.31548,0.31302,0.31329,7997455.1,1.56E+12,2516931.532,8572,3117839.5,981351.7447,0,2019/8/2 20:00
1.56E+12,0.3132,0.31408,0.30836,0.30979,11906902.5,1.56E+12,3701037.752,12989,6101841.5,1896103.454,0,2019/8/3 0:00
1.56E+12,0.30979,0.31261,0.30899,0.31178,5798611.6,1.56E+12,1802438.18,8057,2905051.5,903142.989,0,2019/8/3 4:00
1.56E+12,0.3117,0.31588,0.31091,0.31417,10945636.8,1.56E+12,3435426.495,11570,6258767.6,1964115.241,0,2019/8/3 8:00
1.56E+12,0.31418,0.31537,0.31237,0.31469,6477840.7,1.56E+12,2033645.863,8577,3614765.9,1135033.676,0,2019/8/3 12:00
1.56E+12,0.31454,0.31521,0.3132,0.31495,5927902.8,1.56E+12,1862877.317,7869,3002226.1,943523.9297,0,2019/8/3 16:00
1.56E+12,0.31495,0.3174,0.31409,0.31528,8329451.3,1.56E+12,2633786.607,10374,4375981.6,1383784.346,0,2019/8/3 20:00
1.56E+12,0.31527,0.31747,0.31469,0.31612,5595945.5,1.56E+12,1769502.696,8459,3039958.2,961267.2221,0,2019/8/4 0:00
1.56E+12,0.31602,0.31637,0.31457,0.31596,2647978.1,1.56E+12,835397.6036,5312,1405137.4,443360.7145,0,2019/8/4 4:00
1.56E+12,0.31595,0.317,0.31265,0.31381,4527101.7,1.56E+12,1428111.436,6752,2356518.7,743475.6862,0,2019/8/4 8:00
1.56E+12,0.31371,0.31385,0.31181,0.31249,8407888.5,1.56E+12,2629636.771,8866,4383024.6,1370617.987,0,2019/8/4 12:00
1.56E+12,0.31249,0.31602,0.31185,0.31555,5060896.2,1.56E+12,1587517.209,7220,2964185.9,929578.5591,0,2019/8/4 16:00
1.56E+12,0.31555,0.32298,0.31485,0.31817,17811861.6,1.56E+12,5686073.074,14997,9299955.5,2968051.303,0,2019/8/4 20:00
